-9146,1WR9>,FALSE,8/1/2012
-6233,>5A8-,FALSE,5/1/2012
1652,?3BJ0,FALSE,28/12/2011
8473,?H2GI,FALSE,9/12/2011
7697,B3RNH,FALSE,1/12/2011
-5902,C8Y6>,FALSE,28/11/2011
-6486,.4V7Q,FALSE,27/11/2011
-7079,AM0QY,FALSE,20/11/2011
-279,L0<P6,FALSE,9/11/2011
-160,55?<X,FALSE,1/11/2011
-9759,GZM:N,FALSE,28/10/2011
-5368,W?.9A,FALSE,28/10/2011
2230,DQSII,FALSE,24/10/2011
3663,G8PY2,FALSE,18/10/2011
-6482,;KCQU,FALSE,13/10/2011
-3410,DNJ=X,FALSE,3/10/2011
-3745,4F16<,FALSE,1/10/2011
5118,=FY@:,FALSE,1/10/2011
1124,YHI?F,FALSE,27/9/2011
254,U=P5P,FALSE,24/9/2011
-1041,ZK-2T,FALSE,14/9/2011
-5621,B;@Z/,FALSE,1/9/2011
-800,Q;GZB,FALSE,26/8/2011
-9219,6Y<JW,FALSE,25/8/2011
-5370,5YCN?,FALSE,21/8/2011
-5807,:ZNRB,FALSE,9/8/2011
-4806,W@7HT,FALSE,26/7/2011
-815,Q>L7L,FALSE,24/7/2011
-6359,XG3V6,FALSE,21/7/2011
-9664,;97QL,FALSE,17/7/2011
-3763,>KEG>,FALSE,4/7/2011
423,3PK5=,FALSE,24/6/2011
-5806,GD>JQ,FALSE,20/6/2011
-1456,:G:C?,FALSE,12/6/2011
-5171,M?T7M,FALSE,6/6/2011
-4548,GFRL.,FALSE,22/5/2011
-8212,K=VVQ,FALSE,9/5/2011
-7372,ZV7VV,FALSE,5/5/2011
-2432,NIG2<,FALSE,3/5/2011
-238,EBX>Q,FALSE,22/4/2011
-9916,B=B/-,FALSE,17/4/2011
4446,K:-F<,FALSE,10/4/2011
-3945,1S<X0,FALSE,3/4/2011
-3593,B/1.O,FALSE,3/4/2011
4090,OHHFC,FALSE,24/3/2011
9852,GKWUE,FALSE,8/3/2011
4268,1IL2H,FALSE,1/3/2011
-4012,S3DLQ,FALSE,18/2/2011
-6248,/PF8.,FALSE,16/2/2011
6764,S0H93,FALSE,14/2/2011
4494,U.B>6,FALSE,12/2/2011
88,GTONF,FALSE,10/2/2011
-299,55QX.,FALSE,7/2/2011
2008,4>.AI,FALSE,7/2/2011
6596,IGXCL,FALSE,11/1/2011
230,PU82S,FALSE,8/1/2011
8647,:N8G=,FALSE,18/12/2010
1690,>JM2V,FALSE,13/12/2010
4226,?NE-K,FALSE,11/12/2010
-8303,EMGL5,FALSE,10/12/2010
-7183,F>UM3,TRUE,28/12/2017
5060,Y2>RP,TRUE,22/12/2017
-8276,W1TNB,TRUE,14/12/2017
8273,YXYU-,TRUE,10/12/2017
2994,OP6Y?,TRUE,9/12/2017
-4139,@9TTA,TRUE,4/12/2017
7747,WZA;Y,TRUE,14/11/2017
2000,5XOYE,TRUE,7/11/2017
4408,;P3KV,TRUE,25/10/2017
-1507,7H2@8,TRUE,21/10/2017
-1201,.S<BQ,TRUE,21/10/2017
-549,=L:IO,TRUE,18/10/2017
1353,4J@W5,TRUE,12/10/2017
7583,WC4E?,TRUE,8/10/2017
1170,V1CIT,TRUE,28/9/2017
-8537,UC.NI,TRUE,25/9/2017
-4435,0<U@Z,TRUE,25/9/2017
-445,QA52J,TRUE,12/9/2017
5641,UTP2G,TRUE,12/9/2017
9613,4UG3-,TRUE,2/9/2017
1049,//-K0,TRUE,26/8/2017
994,Q>-X/,TRUE,25/8/2017
-3513,LV4QU,TRUE,21/8/2017
-8979,44H71,TRUE,20/8/2017
-7212,?WEXQ,TRUE,17/8/2017
7742,2?3CT,TRUE,14/8/2017
-6321,G.LI4,TRUE,5/8/2017
-7719,F=3JA,TRUE,7/7/2017
6267,-I.VB,TRUE,1/7/2017
893,XLR/>,TRUE,22/6/2017
-9742,EQA9A,TRUE,21/6/2017
-4008,B/1Q4,TRUE,11/6/2017
2099,ZNS4X,TRUE,9/6/2017
7812,Y1.@2,TRUE,7/6/2017
3458,ZLL7M,TRUE,6/6/2017
9370,1X:2T,TRUE,26/5/2017
6591,B1J7<,TRUE,25/5/2017
-3267,ZO36G,TRUE,18/5/2017
-3672,Q/.J2,TRUE,17/5/2017
-596,O:K60,TRUE,17/5/2017
-7174,8GT//,TRUE,15/5/2017
-3096,?;XJ7,TRUE,9/5/2017
4388,@6?0/,TRUE,6/5/2017
-2989,;XE=E,TRUE,20/4/2017
-2746,1JH/E,TRUE,16/4/2017
-3265,1CTRX,TRUE,7/4/2017
1982,=RROK,TRUE,24/3/2017
37,W;H;K,TRUE,23/3/2017
-1127,ZSJ6T,TRUE,21/3/2017
-1940,BC3LZ,TRUE,20/3/2017
9832,V8W@6,TRUE,18/3/2017
-3149,DBJY?,TRUE,12/3/2017
-5108,307Y:,TRUE,6/3/2017
7700,354LW,TRUE,1/3/2017
843,K4?DJ,TRUE,28/2/2017
1922,N5W.A,TRUE,23/2/2017
4110,PEKU2,TRUE,21/2/2017
8781,O@YQ<,TRUE,17/2/2017
9176,:R2MA,TRUE,14/2/2017
-6268,J<KX:,TRUE,12/2/2017
2256,BLW6C,TRUE,3/2/2017
6970,1O8A/,TRUE,23/1/2017
1579,80797,TRUE,22/1/2017
-6049,GVN-=,TRUE,15/1/2017
-2088,FJ54G,TRUE,15/1/2017
2604,T5/P;,TRUE,15/1/2017
3804,NVSM-,TRUE,13/1/2017
-6817,ZH-D9,TRUE,11/1/2017
-3386,2YFD5,TRUE,8/1/2017
6522,57DHY,TRUE,8/1/2017
-1933,0EJ2.,TRUE,24/12/2016
-1733,2QC28,TRUE,13/12/2016
-4331,?NLKB,TRUE,8/12/2016
2140,LUKP0,TRUE,1/12/2016
3142,GWHMN,TRUE,1/12/2016
-9139,BRQ.>,TRUE,28/11/2016
8627,6O>/9,TRUE,26/11/2016
-6606,T.<=W,TRUE,22/11/2016
-3421,AD2:E,TRUE,18/11/2016
6518,25Y@R,TRUE,6/11/2016
6794,-7@/G,TRUE,25/10/2016
-1723,D2AD-,TRUE,13/10/2016
6507,<=-B@,TRUE,6/10/2016
864,8ZJA4,TRUE,28/9/2016
2417,4AJQZ,TRUE,23/9/2016
5380,-4ZXW,TRUE,23/9/2016
-7856,Z0::R,TRUE,9/9/2016
2288,RDO;N,TRUE,5/9/2016
9845,NJRD:,TRUE,2/9/2016
-9236,HYP8G,TRUE,28/8/2016
-163,GDOQ?,TRUE,25/8/2016
-7267,QU08X,TRUE,12/8/2016
-6683,CPU<K,TRUE,5/8/2016
2080,.83B5,TRUE,3/8/2016
-9881,5XUU2,TRUE,2/8/2016
2044,PH.M?,TRUE,20/7/2016
1430,Q46?8,TRUE,18/7/2016
8290,FZ10J,TRUE,3/7/2016
-3367,PVRA7,TRUE,21/6/2016
-6898,VE<TQ,TRUE,16/6/2016
3006,DJ5D.,TRUE,10/6/2016
-1790,1>O?<,TRUE,6/6/2016
-3776,THRTB,TRUE,3/6/2016
3771,.AP-S,TRUE,2/6/2016
6099,FQ0@L,TRUE,1/6/2016
-5908,G83?>,TRUE,25/5/2016
6258,;A?:0,TRUE,10/5/2016
-9414,DV4:W,TRUE,7/5/2016
5496,/F::R,TRUE,7/5/2016
-5693,D@5M6,TRUE,1/5/2016
-249,F2736,TRUE,20/4/2016
-2482,V<XZ?,TRUE,18/4/2016
-3974,<NKLM,TRUE,16/4/2016
-9409,7V4R9,TRUE,14/4/2016
-2717,.F=-<,TRUE,6/4/2016
-5708,:JB74,TRUE,21/3/2016
-5909,3YCX=,TRUE,18/3/2016
-1944,WDCKS,TRUE,18/3/2016
-8241,SF<>X,TRUE,17/3/2016
4992,0Y.;8,TRUE,15/3/2016
7828,K@6UB,TRUE,13/3/2016
-7995,6L8OS,TRUE,1/3/2016
5504,Z8CJH,TRUE,27/2/2016
-9796,@OQSI,TRUE,13/2/2016
-9070,1F@X:,TRUE,10/2/2016
-7947,0@V<D,TRUE,4/2/2016
716,UMYYS,TRUE,23/1/2016
9272,H1QQY,TRUE,3/1/2016
-2243,3;90D,TRUE,21/12/2015
1685,QP62G,TRUE,18/12/2015
8408,?FBY-,TRUE,17/12/2015
9698,2ZKHR,TRUE,14/12/2015
-5462,D3S;N,TRUE,10/12/2015
-8420,ZR7?C,TRUE,6/12/2015
-4230,D:Y:M,TRUE,1/12/2015
8071,1YE47,TRUE,20/11/2015
-7145,JQT9?,TRUE,6/11/2015
4152,<R2?E,TRUE,21/10/2015
-574,4DW55,TRUE,9/10/2015
-207,?:ETI,TRUE,5/10/2015
-2697,>B09K,TRUE,27/9/2015
-2426,BX-?N,TRUE,25/9/2015
3065,BD3Q<,TRUE,22/9/2015
-2965,HN;3=,TRUE,18/9/2015
-1713,YM@.;,TRUE,13/9/2015
-227,8.M3Y,TRUE,5/9/2015
7004,OG/EQ,TRUE,14/8/2015
-6340,6Z7K@,TRUE,12/8/2015
6231,U?1C>,TRUE,8/8/2015
9849,D98E5,TRUE,8/8/2015
5459,6JTG?,TRUE,7/8/2015
-4558,-P3ZZ,TRUE,3/8/2015
-7154,-5AIS,TRUE,28/7/2015
7709,=V3W@,TRUE,28/7/2015
729,.MALK,TRUE,26/7/2015
4124,5VLM7,TRUE,23/7/2015
3899,;XX>I,TRUE,9/7/2015
5284,OJ759,TRUE,3/7/2015
8083,OM-;F,TRUE,24/6/2015
222,GIHKK,TRUE,14/6/2015
4784,@-?=P,TRUE,3/6/2015
400,0<A6>,TRUE,20/5/2015
-5065,DU8:D,TRUE,12/5/2015
-35,2G?3>,TRUE,8/5/2015
6061,HHH2/,TRUE,2/5/2015
6078,MB9RW,TRUE,17/4/2015
-9865,KOF;6,TRUE,8/4/2015
530,99IQE,TRUE,5/4/2015
-9880,LD2OQ,TRUE,27/3/2015
-4372,MJMZE,TRUE,24/3/2015
8093,/2</C,TRUE,21/3/2015
-5659,SSR21,TRUE,20/3/2015
1348,F?CKQ,TRUE,4/3/2015
4683,RBTIJ,TRUE,2/3/2015
5498,Z7G/A,TRUE,26/2/2015
2850,T7R7R,TRUE,24/2/2015
8929,C>J3-,TRUE,23/2/2015
3791,Q-3-Z,TRUE,15/2/2015
-9819,JUO>U,TRUE,12/2/2015
-6134,X/P;L,TRUE,28/1/2015
9713,0C:2C,TRUE,27/1/2015
-6175,OT8NG,TRUE,26/1/2015
9399,CO0TM,TRUE,23/1/2015
-2818,DMIE.,TRUE,18/1/2015
6390,4;/=C,TRUE,14/1/2015
5748,IMGW.,TRUE,8/1/2015
177,DXQRL,TRUE,27/12/2014
-4631,.B2R/,TRUE,26/12/2014
1612,/P-F@,TRUE,23/12/2014
3536,-VSPG,TRUE,18/12/2014
-2465,YRFKL,TRUE,10/12/2014
-7764,Y.8UO,TRUE,4/12/2014
-1065,IN9YD,TRUE,2/12/2014
-939,R?<AO,TRUE,24/11/2014
3681,IK;4U,TRUE,22/11/2014
-5083,GP=W/,TRUE,19/11/2014
1267,KOJQ?,TRUE,19/11/2014
-9774,ZDT-B,TRUE,15/11/2014
-1273,DX1W9,TRUE,10/11/2014
